State,Date,Category,Total,week_start,lag_1,lag_7,lag_30,rolling_mean_7,rolling_std_7,month,week_of_year,quarter,is_holiday
Rhode Island,2020-10-11,Beverages,14882506,2020-10-11,15666300.0,16266953.0,16069508.0,15833384.0,674043.1820731267,10,41,4,False
Rhode Island,2020-10-18,Beverages,14269881,2020-10-18,14882506.0,16170664.0,17031395.0,15635605.857142856,719395.8790616441,10,42,4,False
Rhode Island,2020-10-25,Beverages,14485540,2020-10-25,14269881.0,17064048.0,14606410.0,15364065.42857143,818141.6882543984,10,43,4,False
Rhode Island,2020-11-01,Beverages,14239757,2020-11-01,14485540.0,15562258.0,15614828.0,14995707.142857144,480705.15960973426,11,44,4,False
Rhode Island,2020-11-08,Beverages,15522272,2020-11-08,14239757.0,14909112.0,15083521.0,14806778.42857143,480797.6236741704,11,45,4,False
Rhode Island,2020-11-15,Beverages,14661992,2020-11-15,15522272.0,15194353.0,13908239.0,14894372.714285715,543259.2203148575,11,46,4,False
Rhode Island,2020-11-22,Beverages,14731990,2020-11-22,14661992.0,15666300.0,14217016.0,14818321.142857144,533109.4496493603,11,47,4,False
Rhode Island,2020-11-29,Beverages,15360322,2020-11-29,14731990.0,14882506.0,15581453.0,14684848.285714285,405871.1435292711,11,48,4,False
Rhode Island,2020-12-06,Beverages,14258437,2020-12-06,15360322.0,14269881.0,15969129.0,14753107.714285715,468691.2501239833,12,49,4,False
Rhode Island,2020-12-13,Beverages,14656353,2020-12-13,14258437.0,14485540.0,15895282.0,14751472.857142856,470390.83513711154,12,50,4,False
Rhode Island,2020-12-20,Beverages,15210314,2020-12-20,14656353.0,14239757.0,16903672.0,14775874.714285715,460284.40164086106,12,51,4,False
Rhode Island,2020-12-27,Beverages,15734816,2020-12-27,15210314.0,15522272.0,17519944.0,14914525.714285715,422539.71978121356,12,52,4,False
Rhode Island,2021-01-03,Beverages,14645230,2021-01-03,15734816.0,14661992.0,17506767.0,14944889.142857144,470082.93250455323,1,53,1,False
Rhode Island,2021-01-10,Beverages,14421115,2021-01-10,14645230.0,14731990.0,17243950.0,14942494.57142857,471558.27009720035,1,1,1,False
Rhode Island,2021-01-17,Beverages,14687264,2021-01-17,14421115.0,15360322.0,17104333.0,14898083.857142856,502890.03580549074,1,2,1,False
Rhode Island,2021-01-24,Beverages,14649492,2021-01-24,14687264.0,14258437.0,17784393.0,14801932.714285715,468486.0620480279,1,3,1,False
Rhode Island,2021-01-31,Beverages,14322677,2021-01-31,14649492.0,14656353.0,19947248.0,14857797.714285715,421283.519172099,1,4,1,False
Rhode Island,2021-02-07,Beverages,15657542,2021-02-07,14322677.0,15210314.0,17818041.0,14810129.714285715,458604.5858375757,2,5,1,False
Rhode Island,2021-02-14,Beverages,14493827,2021-02-14,15657542.0,15734816.0,17530224.0,14874019.42857143,534738.1219363745,2,6,1,False
Rhode Island,2021-02-21,Beverages,14463612,2021-02-21,14493827.0,14645230.0,17701064.0,14696735.285714285,411475.0274606441,2,7,1,False
Rhode Island,2021-02-28,Beverages,14868786,2021-02-28,14463612.0,14421115.0,18638117.0,14670789.857142856,419551.35946557927,2,8,1,False
Rhode Island,2021-03-07,Beverages,16310885,2021-03-07,14868786.0,14687264.0,18287971.0,14734742.857142856,410643.82158458204,3,9,1,False
Rhode Island,2021-03-14,Beverages,17329532,2021-03-14,16310885.0,14649492.0,17104953.0,14966688.714285715,685125.2320906501,3,10,1,False
Rhode Island,2021-03-21,Beverages,18108325,2021-03-21,17329532.0,14322677.0,16266953.0,15349551.57142857,1051672.3383776147,3,11,1,False
Rhode Island,2021-03-28,Beverages,15849364,2021-03-28,18108325.0,15657542.0,16170664.0,15890358.42857143,1322938.1801111097,3,12,1,False
Rhode Island,2021-04-04,Beverages,16257946,2021-04-04,15849364.0,14493827.0,17064048.0,15917761.57142857,1319814.8423635324,4,13,2,False
Rhode Island,2021-04-11,Beverages,16436425,2021-04-11,16257946.0,14463612.0,15562258.0,16169778.57142857,1185443.0353590199,4,14,2,False
Rhode Island,2021-04-18,Beverages,15576968,2021-04-18,16436425.0,14868786.0,14909112.0,16451609.0,959242.5245021852,4,15,2,False
Rhode Island,2021-04-25,Beverages,16104316,2021-04-25,15576968.0,16310885.0,15194353.0,16552777.857142856,813198.7818533932,4,16,2,False
Rhode Island,2021-05-02,Beverages,16583194,2021-05-02,16104316.0,17329532.0,15666300.0,16523268.0,825102.2337478984,5,17,2,False
Rhode Island,2021-05-09,Beverages,17442900,2021-05-09,16583194.0,18108325.0,14882506.0,16416648.285714285,759653.2118963544,5,18,2,False
Rhode Island,2021-05-16,Beverages,17397104,2021-05-16,17442900.0,15849364.0,14269881.0,16321587.57142857,556478.431879129,5,19,2,False
Rhode Island,2021-05-23,Beverages,18587102,2021-05-23,17397104.0,16257946.0,14485540.0,16542693.285714285,627831.1925657352,5,20,2,False
Rhode Island,2021-05-30,Beverages,18426786,2021-05-30,18587102.0,16436425.0,14239757.0,16875429.85714286,932181.3616511815,5,21,2,False
Rhode Island,2021-06-06,Beverages,18711194,2021-06-06,18426786.0,15576968.0,15522272.0,17159767.14285714,1050903.1089033766,6,22,2,False
Rhode Island,2021-06-13,Beverages,19207115,2021-06-13,18711194.0,16104316.0,14661992.0,17607513.714285713,943331.0758739528,6,23,2,False
Rhode Island,2021-06-20,Beverages,18857727,2021-06-20,19207115.0,16583194.0,14731990.0,18050770.714285713,857979.200517384,6,24,2,False
Rhode Island,2021-06-27,Beverages,18958249,2021-06-27,18857727.0,17442900.0,15360322.0,18375704.0,644894.6440226543,6,25,2,False
Rhode Island,2021-07-04,Beverages,19914190,2021-07-04,18958249.0,17397104.0,14258437.0,18592182.42857143,541481.9239263409,7,26,3,False
Rhode Island,2021-07-11,Beverages,18920025,2021-07-11,19914190.0,18587102.0,14656353.0,18951766.14285714,457759.63015375775,7,27,3,False
Rhode Island,2021-07-18,Beverages,17901416,2021-07-18,18920025.0,18426786.0,15210314.0,18999326.57142857,434083.72390124574,7,28,3,False
Rhode Island,2021-07-25,Beverages,19150496,2021-07-25,17901416.0,18711194.0,15734816.0,18924273.714285713,555128.7048782269,7,29,3,False
Rhode Island,2021-08-01,Beverages,19169356,2021-08-01,19150496.0,19207115.0,14645230.0,18987031.14285714,552317.0992522713,8,30,3,False
Rhode Island,2021-08-08,Beverages,19610358,2021-08-08,19169356.0,18857727.0,14421115.0,18981637.0,550322.1159080135,8,31,3,False
Rhode Island,2021-08-15,Beverages,18919593,2021-08-15,19610358.0,18958249.0,14687264.0,19089155.714285713,587852.691592815,8,32,3,False
Rhode Island,2021-08-22,Beverages,18521347,2021-08-22,18919593.0,19914190.0,14649492.0,19083633.42857143,589236.4291236553,8,33,3,False
Rhode Island,2021-08-29,Beverages,17802863,2021-08-29,18521347.0,18920025.0,14322677.0,18884655.85714286,504210.0296132795,8,34,3,False
Rhode Island,2021-09-05,Beverages,18013919,2021-09-05,17802863.0,17901416.0,15657542.0,18725061.285714287,629095.2797053547,9,35,3,False
Rhode Island,2021-09-12,Beverages,17732145,2021-09-12,18013919.0,19150496.0,14493827.0,18741133.14285714,608962.7901299695,9,36,3,False
Rhode Island,2021-09-19,Beverages,16507187,2021-09-19,17732145.0,19169356.0,14463612.0,18538511.57142857,671771.6845884364,9,37,3,False
Rhode Island,2021-09-26,Beverages,16466648,2021-09-26,16507187.0,19610358.0,14868786.0,18158201.714285713,916110.26183361,9,38,3,False
Rhode Island,2021-10-03,Beverages,23725178,2021-10-03,16466648.0,18919593.0,16310885.0,17709100.285714287,863179.9614567624,10,39,4,False
Rhode Island,2021-10-10,Beverages,23868671,2021-10-10,23725178.0,18521347.0,17329532.0,18395612.42857143,2287992.3675562404,10,40,4,False
Rhode Island,2021-10-17,Beverages,22798438,2021-10-17,23868671.0,17802863.0,18108325.0,19159515.85714286,2988025.75348705,10,41,4,False
Rhode Island,2021-10-24,Beverages,22549742,2021-10-24,22798438.0,18013919.0,15849364.0,19873169.42857143,3169817.993229196,10,42,4,False
Rhode Island,2021-10-31,Beverages,22111739,2021-10-31,22549742.0,17732145.0,16257946.0,20521144.14285714,3187080.0055602635,10,43,4,False
Rhode Island,2021-11-07,Beverages,23698831,2021-11-07,22111739.0,16507187.0,16436425.0,21146800.42857143,3002706.1127927615,11,44,4,False
Rhode Island,2021-11-14,Beverages,23191647,2021-11-14,23698831.0,16466648.0,15576968.0,22174178.14285714,2411639.054219512,11,45,4,False
Rhode Island,2021-11-21,Beverages,23742344,2021-11-21,23191647.0,23725178.0,16104316.0,23134892.285714287,622272.4929617799,11,46,4,False
Rhode Island,2021-11-28,Beverages,22516816,2021-11-28,23742344.0,23868671.0,16583194.0,23137344.57142857,624623.2754046158,11,47,4,False
Rhode Island,2021-12-05,Beverages,22869123,2021-12-05,22516816.0,22798438.0,17442900.0,22944222.42857143,575726.1106814519,12,48,4,False
Rhode Island,2021-12-12,Beverages,23300978,2021-12-12,22869123.0,22549742.0,17397104.0,22954320.285714287,573696.900956336,12,49,4,False
Rhode Island,2021-12-19,Beverages,24223428,2021-12-19,23300978.0,22111739.0,18587102.0,23061639.714285713,558027.4830056048,12,50,4,False
Rhode Island,2021-12-26,Beverages,24309917,2021-12-26,24223428.0,23698831.0,18426786.0,23363309.57142857,533207.3353618152,12,51,4,False
Rhode Island,2022-01-02,Beverages,22264587,2022-01-02,24309917.0,23191647.0,18711194.0,23450607.57142857,623391.0543554099,1,52,1,False
Rhode Island,2022-01-09,Beverages,22772787,2022-01-09,22264587.0,23742344.0,19207115.0,23318170.42857143,749963.9883920229,1,1,1,False
Rhode Island,2022-01-16,Beverages,22890137,2022-01-16,22772787.0,22516816.0,18857727.0,23179662.285714287,748364.904612862,1,2,1,False
Rhode Island,2022-01-23,Beverages,22572809,2022-01-23,22890137.0,22869123.0,18958249.0,23232993.85714286,711627.9234662583,1,3,1,False
Rhode Island,2022-01-30,Beverages,23319592,2022-01-30,22572809.0,23300978.0,19914190.0,23190663.285714287,740250.8275847536,1,4,1,False
Rhode Island,2022-02-06,Beverages,23357314,2022-02-06,23319592.0,24223428.0,18920025.0,23193322.42857143,740675.6369379092,2,5,1,False
Rhode Island,2022-02-13,Beverages,22953702,2022-02-13,23357314.0,24309917.0,17901416.0,23069591.85714286,620922.5579898166,2,6,1,False
Rhode Island,2022-02-20,Beverages,22272307,2022-02-20,22953702.0,22264587.0,19150496.0,22875846.85714286,360768.6011354724,2,7,1,False
Rhode Island,2022-02-27,Beverages,22907791,2022-02-27,22272307.0,22772787.0,19169356.0,22876949.714285713,358905.3032894964,2,8,1,False
Rhode Island,2022-03-06,Beverages,24059181,2022-03-06,22907791.0,22890137.0,19610358.0,22896236.0,356408.4144520581,3,9,1,False
Rhode Island,2022-03-13,Beverages,23462552,2022-03-13,24059181.0,22572809.0,18919593.0,23063242.285714287,540681.4330336121,3,10,1,False
Rhode Island,2022-03-20,Beverages,23950719,2022-03-20,23462552.0,23319592.0,18521347.0,23190348.42857143,514390.9746363957,3,11,1,False
Rhode Island,2022-03-27,Beverages,23741771,2022-03-27,23950719.0,23357314.0,17802863.0,23280509.42857143,580239.2347992024,3,12,1,False
Rhode Island,2022-04-03,Beverages,25065172,2022-04-03,23741771.0,22953702.0,18013919.0,23335431.85714286,602671.5488040387,4,13,2,False
Rhode Island,2022-04-10,Beverages,25080892,2022-04-10,25065172.0,22272307.0,17732145.0,23637070.42857143,823916.9040733012,4,14,2,False
Rhode Island,2022-04-17,Beverages,23816899,2022-04-17,25080892.0,22907791.0,16507187.0,24038296.85714286,741334.3605559516,4,15,2,False
Rhode Island,2022-04-24,Beverages,23825887,2022-04-24,23816899.0,24059181.0,16466648.0,24168169.42857143,597607.3440253894,4,16,2,False
Rhode Island,2022-05-01,Beverages,25106485,2022-05-01,23825887.0,23462552.0,23725178.0,24134841.714285713,609149.921846794,5,17,2,False
Rhode Island,2022-05-08,Beverages,26216069,2022-05-08,25106485.0,23950719.0,23868671.0,24369689.285714287,621460.1392914213,5,18,2,False
Rhode Island,2022-05-15,Beverages,26284223,2022-05-15,26216069.0,23741771.0,22798438.0,24693310.714285713,862219.3190410106,5,19,2,False
Rhode Island,2022-05-22,Beverages,27833790,2022-05-22,26284223.0,25065172.0,22549742.0,25056518.14285714,918546.3437002567,5,20,2,False
Rhode Island,2022-05-29,Beverages,27658681,2022-05-29,27833790.0,25080892.0,22111739.0,25452035.0,1337600.2332490857,5,21,2,False
Rhode Island,2022-06-05,Beverages,28181142,2022-06-05,27658681.0,23816899.0,23698831.0,25820290.57142857,1526268.791603575,6,22,2,False
Rhode Island,2022-06-12,Beverages,28026795,2022-06-12,28181142.0,23825887.0,23191647.0,26443753.85714286,1470936.1143957058,6,23,2,False
Rhode Island,2022-06-19,Beverages,27233550,2022-06-19,28026795.0,25106485.0,23742344.0,27043883.57142857,1087413.3153562343,6,24,2,False
Rhode Island,2022-06-26,Beverages,27730959,2022-06-26,27233550.0,26216069.0,22516816.0,27347750.0,747700.3327879832,6,25,2,False
Rhode Island,2022-07-03,Beverages,31263263,2022-07-03,27730959.0,26284223.0,22869123.0,27564162.85714286,591812.7228293751,7,26,3,False
Rhode Island,2022-07-10,Beverages,29295752,2022-07-10,31263263.0,27833790.0,23300978.0,28275454.285714287,1251013.500371306,7,27,3,False
Rhode Island,2022-07-17,Beverages,27964640,2022-07-17,29295752.0,27658681.0,24223428.0,28484306.0,1281508.6121641877,7,28,3,False
Rhode Island,2022-07-24,Beverages,29127141,2022-07-24,27964640.0,28181142.0,24309917.0,28528014.42857143,1257598.2429780334,7,29,3,False
Rhode Island,2022-07-31,Beverages,29307271,2022-07-31,29127141.0,28026795.0,22264587.0,28663157.14285714,1263875.0322212314,7,30,3,False
Rhode Island,2022-08-07,Beverages,30340206,2022-08-07,29307271.0,27233550.0,22772787.0,28846082.285714287,1251134.0746001974,8,31,3,False
Rhode Island,2022-08-14,Beverages,28191073,2022-08-14,30340206.0,27730959.0,22890137.0,29289890.285714287,1147092.0889328546,8,32,3,False
Rhode Island,2022-08-21,Beverages,28164176,2022-08-21,28191073.0,31263263.0,22572809.0,29355620.85714286,1066210.3076590605,8,33,3,False
Rhode Island,2022-08-28,Beverages,27354433,2022-08-28,28164176.0,29295752.0,23319592.0,28912894.14285714,789758.0677222305,8,34,3,False
Rhode Island,2022-09-04,Beverages,28296567,2022-09-04,27354433.0,27964640.0,23357314.0,28635562.85714286,934257.3169175517,9,35,3,False
Rhode Island,2022-09-11,Beverages,26219165,2022-09-11,28296567.0,29127141.0,22953702.0,28682981.0,907027.9951984815,9,36,3,False
Rhode Island,2022-09-18,Beverages,25401322,2022-09-18,26219165.0,29307271.0,22272307.0,28267555.85714286,1220302.2646372973,9,37,3,False
Rhode Island,2022-09-25,Beverages,24647727,2022-09-25,25401322.0,30340206.0,22907791.0,27709563.14285714,1482216.5438834839,9,38,3,False
Rhode Island,2022-10-02,Beverages,24908515,2022-10-02,24647727.0,28191073.0,24059181.0,26896351.85714286,1373428.022874637,10,39,4,False
Rhode Island,2022-10-09,Beverages,25367581,2022-10-09,24908515.0,28164176.0,23462552.0,26427415.0,1411180.4500929755,10,40,4,False
Rhode Island,2022-10-16,Beverages,24305334,2022-10-16,25367581.0,27354433.0,23950719.0,26027901.42857143,1249550.9775928622,10,41,4,False
Rhode Island,2022-10-23,Beverages,24293167,2022-10-23,24305334.0,28296567.0,23741771.0,25592315.85714286,1242638.467418045,10,42,4,False
Rhode Island,2022-10-30,Beverages,23709244,2022-10-30,24293167.0,26219165.0,25065172.0,25020401.57142857,643013.4838510004,10,43,4,False
Rhode Island,2022-11-06,Beverages,25600521,2022-11-06,23709244.0,25401322.0,25080892.0,24661841.42857143,570263.9952585665,11,44,4,False
Rhode Island,2022-11-13,Beverages,24777328,2022-11-13,25600521.0,24647727.0,23816899.0,24690298.42857143,610038.2173474854,11,45,4,False
Rhode Island,2022-11-20,Beverages,24545419,2022-11-20,24777328.0,24908515.0,23825887.0,24708812.85714286,610431.7813396396,11,46,4,False
Rhode Island,2022-11-27,Beverages,25523523,2022-11-27,24545419.0,25367581.0,25106485.0,24656942.0,606673.7442377533,11,47,4,False
Rhode Island,2022-12-04,Beverages,24246399,2022-12-04,25523523.0,24305334.0,26216069.0,24679219.42857143,634581.0854533004,12,48,4,False
Rhode Island,2022-12-11,Beverages,25189012,2022-12-11,24246399.0,24293167.0,26284223.0,24670800.14285714,639854.7934819574,12,49,4,False
Rhode Island,2022-12-18,Beverages,25134440,2022-12-18,25189012.0,23709244.0,27833790.0,24798778.0,641113.7086640077,12,50,4,False
Rhode Island,2022-12-25,Beverages,27164719,2022-12-25,25134440.0,25600521.0,27658681.0,25002377.42857143,464850.67678335885,12,51,4,False
Rhode Island,2023-01-01,Beverages,23545999,2023-01-01,27164719.0,24777328.0,28181142.0,25225834.285714287,884874.2955436088,1,52,1,False
Rhode Island,2023-01-08,Beverages,24992025,2023-01-08,23545999.0,24545419.0,28026795.0,25049930.14285714,1061340.8270999328,1,1,1,False
Rhode Island,2023-01-15,Beverages,23889254,2023-01-15,24992025.0,25523523.0,27233550.0,25113731.0,1042348.8671252154,1,2,1,False
Rhode Island,2023-01-22,Beverages,23757841,2023-01-22,23889254.0,24246399.0,27730959.0,24880264.0,1105525.3880411938,1,3,1,False
Rhode Island,2023-01-29,Beverages,24385607,2023-01-29,23757841.0,25189012.0,31263263.0,24810470.0,1157537.7081718573,1,4,1,False
Rhode Island,2023-02-05,Beverages,24833609,2023-02-05,24385607.0,25134440.0,29295752.0,24695697.85714286,1154139.18636065,2,5,1,False
Rhode Island,2023-02-12,Beverages,24628163,2023-02-12,24833609.0,27164719.0,27964640.0,24652722.0,1142544.6021789785,2,6,1,False
Rhode Island,2023-02-19,Beverages,24154151,2023-02-19,24628163.0,23545999.0,29127141.0,24290356.85714286,522244.0473502779,2,7,1,False
Rhode Island,2023-02-26,Beverages,24253798,2023-02-26,24154151.0,24992025.0,29307271.0,24377235.714285713,434382.9416949794,2,8,1,False
Rhode Island,2023-03-05,Beverages,26251443,2023-03-05,24253798.0,23889254.0,30340206.0,24271774.714285713,354609.77064985514,3,9,1,False
Rhode Island,2023-03-12,Beverages,27144883,2023-03-12,26251443.0,23757841.0,28191073.0,24609230.285714287,742184.729783457,3,10,1,False
Rhode Island,2023-03-19,Beverages,27579680,2023-03-19,27144883.0,24385607.0,28164176.0,25093093.42857143,1063798.6783481217,3,11,1,False
Rhode Island,2023-03-26,Beverages,25041537,2023-03-26,27579680.0,24833609.0,27354433.0,25549389.57142857,1317291.9156399623,3,12,1,False
Rhode Island,2023-04-02,Beverages,25506948,2023-04-02,25041537.0,24628163.0,28296567.0,25579093.57142857,1303084.365848551,4,13,2,False
Rhode Island,2023-04-09,Beverages,27104665,2023-04-09,25506948.0,24154151.0,26219165.0,25704634.285714287,1246527.4500918025,4,14,2,False
Rhode Island,2023-04-16,Beverages,26660282,2023-04-16,27104665.0,24253798.0,25401322.0,26126136.285714287,1145753.327756606,4,15,2,False
Rhode Island,2023-04-23,Beverages,26266039,2023-04-23,26660282.0,26251443.0,24647727.0,26469919.714285713,857038.6292401695,4,16,2,False
Rhode Island,2023-04-30,Beverages,26462619,2023-04-30,26266039.0,27144883.0,24908515.0,26472004.85714286,856522.1471823034,4,17,2,False
Rhode Island,2023-05-07,Beverages,28258432,2023-05-07,26462619.0,27579680.0,25367581.0,26374538.57142857,812072.8927099861,5,18,2,False
South Carolina,2020-05-03,Beverages,116196588,2020-05-03,108820075.0,121301348.0,114383017.0,111081832.42857143,4968958.864944873,5,18,2,False
South Carolina,2020-05-10,Beverages,115219472,2020-05-10,116196588.0,115236524.0,107997409.0,110352581.0,3602250.049401333,5,19,2,False
South Carolina,2020-05-17,Beverages,118588431,2020-05-17,115219472.0,105584122.0,102885416.0,110350145.0,3598950.7432989287,5,20,2,False
South Carolina,2020-05-24,Beverages,122171669,2020-05-24,118588431.0,109700821.0,98847771.0,112207903.42857143,3993971.1977212676,5,21,2,False
South Carolina,2020-05-31,Beverages,118551509,2020-05-31,122171669.0,108773507.0,101518325.0,113989453.14285715,5105128.623886819,5,22,2,False
South Carolina,2020-06-07,Beverages,122039883,2020-06-07,118551509.0,108156430.0,101041837.0,115386310.57142857,4816402.816168939,6,23,2,False
South Carolina,2020-06-14,Beverages,118707107,2020-06-14,122039883.0,108820075.0,98576580.0,117369661.0,4256881.036974963,6,24,2,False
South Carolina,2020-06-21,Beverages,119479062,2020-06-21,118707107.0,116196588.0,100831193.0,118782094.14285715,2437089.0859768353,6,25,2,False
South Carolina,2020-06-28,Beverages,126408582,2020-06-28,119479062.0,115219472.0,97713917.0,119251019.0,2198620.0548304636,6,26,2,False
South Carolina,2020-07-05,Beverages,132593655,2020-07-05,126408582.0,118588431.0,99273973.0,120849463.28571428,2697344.6986283725,7,27,3,False
South Carolina,2020-07-12,Beverages,122574667,2020-07-12,132593655.0,122171669.0,97227124.0,122850209.57142857,4716574.893602999,7,28,3,False
South Carolina,2020-07-19,Beverages,129859709,2020-07-19,122574667.0,118551509.0,106241375.0,122907780.71428572,4710396.653527295,7,29,3,False
South Carolina,2020-07-26,Beverages,124835596,2020-07-26,129859709.0,122039883.0,97728797.0,124523237.85714285,4875582.714083356,7,30,3,False
South Carolina,2020-08-02,Beverages,125876673,2020-08-02,124835596.0,118707107.0,96859134.0,124922625.42857143,4769143.242172341,8,31,3,False
South Carolina,2020-08-09,Beverages,125700126,2020-08-09,125876673.0,119479062.0,97732879.0,125946849.14285715,4038164.1650064383,8,32,3,False
South Carolina,2020-08-16,Beverages,126603502,2020-08-16,125700126.0,126408582.0,96976761.0,126835572.57142857,3090242.3673153324,8,33,3,False
South Carolina,2020-08-23,Beverages,120757152,2020-08-23,126603502.0,132593655.0,93453835.0,126863418.28571428,3087146.008316698,8,34,3,False
South Carolina,2020-08-30,Beverages,126932494,2020-08-30,120757152.0,122574667.0,97486877.0,125172489.28571428,2703159.059473549,8,35,3,False
South Carolina,2020-09-06,Beverages,123513393,2020-09-06,126932494.0,129859709.0,99428920.0,125795036.0,2529411.7721480536,9,36,3,False
South Carolina,2020-09-13,Beverages,120250377,2020-09-13,123513393.0,124835596.0,98121232.0,124888419.42857143,1989835.6113356755,9,37,3,False
South Carolina,2020-09-20,Beverages,114240209,2020-09-20,120250377.0,125876673.0,96624312.0,124233388.14285715,2569638.820611535,9,38,3,False
South Carolina,2020-09-27,Beverages,114367165,2020-09-27,114240209.0,125700126.0,102674942.0,122571036.14285715,4209524.077866594,9,39,3,False
South Carolina,2020-10-04,Beverages,118393333,2020-10-04,114367165.0,126603502.0,105918812.0,120952041.71428572,4828560.099055018,10,40,4,False
South Carolina,2020-10-11,Beverages,115546164,2020-10-11,118393333.0,120757152.0,121301348.0,119779160.42857143,4279241.951598148,10,41,4,False
South Carolina,2020-10-18,Beverages,111258894,2020-10-18,115546164.0,126932494.0,115236524.0,119034733.57142857,4492310.471291014,10,42,4,False
South Carolina,2020-10-25,Beverages,109199832,2020-10-25,111258894.0,123513393.0,105584122.0,116795647.85714285,3859320.8320965767,10,43,4,False
South Carolina,2020-11-01,Beverages,108607871,2020-11-01,109199832.0,120250377.0,109700821.0,114750853.42857143,3536756.583991151,11,44,4,False
South Carolina,2020-11-08,Beverages,109323980,2020-11-08,108607871.0,114240209.0,108773507.0,113087638.28571428,3288247.715422916,11,45,4,False
South Carolina,2020-11-15,Beverages,107385644,2020-11-15,109323980.0,114367165.0,108156430.0,112385319.85714285,3486134.9346952094,11,46,4,False
South Carolina,2020-11-22,Beverages,111742859,2020-11-22,107385644.0,118393333.0,108820075.0,111387959.71428572,3764076.7261923403,11,47,4,False
South Carolina,2020-11-29,Beverages,106117751,2020-11-29,111742859.0,115546164.0,116196588.0,110437892.0,2504573.337013615,11,48,4,False
South Carolina,2020-12-06,Beverages,104097292,2020-12-06,106117751.0,111258894.0,115219472.0,109090975.85714285,1843138.1223355576,12,49,4,False
South Carolina,2020-12-13,Beverages,107007214,2020-12-13,104097292.0,109199832.0,118588431.0,108067889.85714285,2289422.3105792874,12,50,4,False
South Carolina,2020-12-20,Beverages,111763892,2020-12-20,107007214.0,108607871.0,122171669.0,107754658.71428572,2262966.6252955887,12,51,4,False
South Carolina,2020-12-27,Beverages,103647586,2020-12-27,111763892.0,109323980.0,118551509.0,108205518.85714285,2666463.1975245965,12,52,4,False
South Carolina,2021-01-03,Beverages,105691763,2021-01-03,103647586.0,107385644.0,122039883.0,107394605.42857143,3039993.288713474,1,53,1,False
South Carolina,2021-01-10,Beverages,105420670,2021-01-10,105691763.0,111742859.0,118707107.0,107152622.42857143,3097939.776028158,1,1,1,False
South Carolina,2021-01-17,Beverages,105451570,2021-01-17,105420670.0,106117751.0,119479062.0,106249452.57142857,2489979.7155940016,1,2,1,False
South Carolina,2021-01-24,Beverages,101756190,2021-01-24,105451570.0,104097292.0,126408582.0,106154283.85714285,2505874.9425274716,1,3,1,False
South Carolina,2021-01-31,Beverages,102663345,2021-01-31,101756190.0,107007214.0,132593655.0,105819840.71428572,2885553.0086070946,1,4,1,False
South Carolina,2021-02-07,Beverages,105642956,2021-02-07,102663345.0,111763892.0,122574667.0,105199288.0,3027090.1476642676,2,5,1,False
South Carolina,2021-02-14,Beverages,104817841,2021-02-14,105642956.0,103647586.0,129859709.0,104324868.57142857,1506816.5872166764,2,6,1,False
South Carolina,2021-02-21,Beverages,102379033,2021-02-21,104817841.0,105691763.0,124835596.0,104492047.85714285,1487190.127692596,2,7,1,False
South Carolina,2021-02-28,Beverages,108628107,2021-02-28,102379033.0,105420670.0,125876673.0,104018800.71428572,1555631.0931717306,2,8,1,False
South Carolina,2021-03-07,Beverages,112826155,2021-03-07,108628107.0,105451570.0,125700126.0,104477006.0,2228090.7599042044,3,9,1,False
South Carolina,2021-03-14,Beverages,130590731,2021-03-14,112826155.0,101756190.0,126603502.0,105530518.14285715,3698262.4922030778,3,10,1,False
South Carolina,2021-03-21,Beverages,124498179,2021-03-21,130590731.0,102663345.0,120757152.0,109649738.28571428,9186425.635116698,3,11,1,False
South Carolina,2021-03-28,Beverages,114332167,2021-03-28,124498179.0,105642956.0,126932494.0,112769000.28571428,9959136.8255999,3,12,1,False
South Carolina,2021-04-04,Beverages,119123090,2021-04-04,114332167.0,104817841.0,123513393.0,114010316.14285715,9525662.870008826,4,13,2,False
South Carolina,2021-04-11,Beverages,120645103,2021-04-11,119123090.0,102379033.0,120250377.0,116053923.14285715,8844468.182837073,4,14,2,False
South Carolina,2021-04-18,Beverages,118708738,2021-04-18,120645103.0,108628107.0,114240209.0,118663361.71428572,6907391.967155762,4,15,2,False
South Carolina,2021-04-25,Beverages,117551690,2021-04-25,118708738.0,112826155.0,114367165.0,120103451.85714285,5590337.97860595,4,16,2,False
South Carolina,2021-05-02,Beverages,123593132,2021-05-02,117551690.0,130590731.0,118393333.0,120778528.28571428,4915362.110523617,5,17,2,False
South Carolina,2021-05-09,Beverages,125587920,2021-05-09,123593132.0,124498179.0,115546164.0,119778871.28571428,3246381.851532191,5,18,2,False
South Carolina,2021-05-16,Beverages,125512878,2021-05-16,125587920.0,114332167.0,111258894.0,119934548.57142857,3486227.9989269893,5,19,2,False
South Carolina,2021-05-23,Beverages,129573465,2021-05-23,125512878.0,119123090.0,109199832.0,121531793.0,3092600.6442350983,5,20,2,False
South Carolina,2021-05-30,Beverages,129965455,2021-05-30,129573465.0,120645103.0,108607871.0,123024703.71428572,3967986.405877777,5,21,2,False
South Carolina,2021-06-06,Beverages,131297261,2021-06-06,129965455.0,118708738.0,109323980.0,124356182.57142857,4477181.671577796,6,22,2,False
South Carolina,2021-06-13,Beverages,132205677,2021-06-13,131297261.0,117551690.0,107385644.0,126154543.0,4374640.033991733,6,23,2,False
